DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2020-11,-70.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2020-12,-66.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2021-01,-71.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2021-02,-76.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2021-03,-73.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2021-04,-72.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2021-05,-66.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2021-06,-53.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2021-07,-33.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2021-08,-27.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2021-09,-29.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2021-10,-23.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2021-11,-19.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2021-12,-16.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2022-01,-25.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2022-02,-21.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2022-03,-14.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2022-04,-7.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2022-05,-6.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2022-06,-9.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2022-07,-7.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2022-08,-7.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2022-09,-8.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2022-10,-2.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2022-11,-4.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2022-12,-2.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2023-01,-5.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2023-02,-2.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2023-03,-1.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2023-04,-0.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2023-05,-1.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2023-06,-4.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,ES,2023-07,-1.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2019-01,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2019-02,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2019-03,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2019-04,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2019-05,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2019-06,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2019-07,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2019-08,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2019-09,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2019-10,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2019-11,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2019-12,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2020-01,-0.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2020-02,1.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2020-03,-44.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2020-04,-91.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2020-05,-89.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2020-06,-84.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2020-07,-63.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2020-08,-53.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2020-09,-58.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2020-10,-61.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2020-11,-68.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2020-12,-66.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2021-01,-68.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2021-02,-72.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2021-03,-71.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2021-04,-70.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2021-05,-66.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2021-06,-54.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2021-07,-37.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2021-08,-31.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2021-09,-33.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2021-10,-30.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2021-11,-25.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2021-12,-23.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2022-01,-34.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2022-02,-32.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2022-03,-26.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2022-04,-19.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2022-05,-16.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2022-06,-16.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2022-07,-15.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2022-08,-14.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2022-09,-15.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2022-10,-14.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2022-11,-16.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2022-12,-15.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2023-01,-17.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2023-02,-16.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2023-03,-15.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2023-04,-12.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2023-05,-10.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2023-06,-10.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU27_2020,2023-07,-9.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU28,2019-01,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU28,2019-02,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU28,2019-03,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU28,2019-04,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU28,2019-05,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU28,2019-06,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU28,2019-07,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU28,2019-08,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU28,2019-09,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU28,2019-10,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU28,2019-11,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU28,2019-12,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU28,2020-01,-1.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,EU28,2023-01,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2019-01,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2019-02,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2019-03,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2019-04,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2019-05,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2019-06,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2019-07,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2019-08,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2019-09,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2019-10,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2019-11,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2019-12,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2020-01,-1.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2020-02,1.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2020-03,-38.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2020-04,-90.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2020-05,-89.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2020-06,-84.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2020-07,-74.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2020-08,-69.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2020-09,-77.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2020-10,-78.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2020-11,-75.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2020-12,-79.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2021-01,-78.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2021-02,-79.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2021-03,-79.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2021-04,-80.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2021-05,-79.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2021-06,-74.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2021-07,-65.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2021-08,-59.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2021-09,-57.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2021-10,-51.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2021-11,-40.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2021-12,-29.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2022-01,-38.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2022-02,-42.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2022-03,-41.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2022-04,-35.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2022-05,-29.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2022-06,-31.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2022-07,-28.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2022-08,-31.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2022-09,-32.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2022-10,-31.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2022-11,-28.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2022-12,-21.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2023-01,-24.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2023-02,-26.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2023-03,-27.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2023-04,-31.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2023-05,-28.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2023-06,-27.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FI,2023-07,-27.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2019-01,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2019-02,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2019-03,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2019-04,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2019-05,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2019-06,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2019-07,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2019-08,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2019-09,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2019-10,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2019-11,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2019-12,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2020-01,0.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2020-02,2.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2020-03,-43.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2020-04,-94.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2020-05,-92.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2020-06,-85.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2020-07,-62.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2020-08,-49.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2020-09,-56.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2020-10,-59.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2020-11,-71.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2020-12,-64.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2021-01,-62.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2021-02,-68.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2021-03,-69.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2021-04,-72.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2021-05,-66.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2021-06,-55.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2021-07,-34.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2021-08,-28.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2021-09,-33.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2021-10,-30.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2021-11,-22.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2021-12,-21.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2022-01,-35.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2022-02,-27.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2022-03,-21.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2022-04,-19.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2022-05,-12.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2022-06,-14.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2022-07,-11.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2022-08,-11.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2022-09,-14.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2022-10,-10.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2022-11,-11.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2022-12,-7.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2023-01,-13.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2023-02,-10.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2023-03,-15.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2023-04,-13.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2023-05,-6.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2023-06,-8.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,FR,2023-07,-7.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2019-01,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2019-02,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2019-03,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2019-04,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2019-05,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2019-06,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2019-07,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2019-08,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2019-09,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2019-10,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2019-11,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2019-12,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2020-01,-3.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2020-02,1.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2020-03,-36.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2020-04,-95.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2020-05,-93.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2020-06,-83.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2020-07,-61.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2020-08,-45.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2020-09,-60.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2020-10,-70.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2020-11,-56.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2020-12,-61.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2021-01,-60.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2021-02,-61.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_SM_19,HR,2021-03,-57.7,
